"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"cb085fd6f7f41b81e92f5f33fce5f2df",3.6348990300175,-2.07848713025722,0.293221842633352,-7.08844577058396,1.35626505776911e-12,4.88255420796878e-12,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1",NA
"467eda7e52f76fad7f931735db79b028",3.45011853343743,-0.988453612953949,0.268810210388139,-3.6771431097305,0.00023586073047711,0.000510455187953394,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1",NA
"56e00ca0c3293ec9b5d82309aac44b9a",2.84630212594113,-1.37870116922661,0.253602544393593,-5.43646426152118,5.43482339745976e-08,1.52505690772825e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","MND1",NA
"4814714211ed39a27a7e01930aebf0e0",17.3273405329942,-3.020500256165,0.339894741691625,-8.88657541782566,6.30212797256345e-19,3.20756582327712e-18,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","mle1-7","uncultured Burkholderiales bacterium"
"c0ecb52169df252a442c8fa3e442396e",3.13417643053957,-1.70875054675329,0.257337526947111,-6.64011412181046,3.13440374612561e-11,1.06109631405537e-10,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",NA,NA
"740811fb22f54fb26c013487646806ff",2.26942975430452,-0.89526563615895,0.227618051800668,-3.93319259644205,8.38250199484385e-05,0.000188033023470966,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84",NA,NA
"1ec666c9782c4ee00db05067f43e291d",1.9244912759784,-1.12152383718284,0.23889985523073,-4.6945354408008,2.6721328273357e-06,6.70759872984268e-06,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Castellaniella",NA
"f3cf8100b8614f9a706cd87724751ed7",2.35261310483535,-0.9668280586849,0.220297903968486,-4.38873017522313,1.14014421414681e-05,2.73190399363748e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","TRA3-20",NA,NA
"9e9fd98bf539e174764913aabfc6653c",13.2186027719071,-4.11496832141176,0.394172363401261,-10.4395150535269,1.6364453098889e-25,1.20769663869801e-24,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia",NA
"7e3dddb4debada095c33337d98829c8f",2.78677446491413,-1.842085214384,0.270663368560941,-6.8058164803681,1.00477731922008e-11,3.46507318497392e-11,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia",NA
"6f6a05d86ed17c9733358061c133447e",3.96739759166808,-2.68231909119295,0.30852787653471,-8.69392782694366,3.50120139576469e-18,1.76978536306462e-17,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia",NA
"df31d8e10878ccd07a66a11c1a6cfb9d",48.9697839947278,-2.37811834757316,0.383027260689123,-6.20874436794543,5.34096207335949e-10,1.64234583755804e-09,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia",NA
"8adc79d6926fb24296635ff5592aefc4",9.84739734412024,-3.58266479272772,0.361238134907503,-9.91773693451573,3.48569619771074e-23,2.27649893266418e-22,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia",NA
"1f4fb747d53e04043bb1d71f984ea248",6.86174313384388,-2.85413472016091,0.298744891986586,-9.55375237106669,1.25081888177311e-21,7.15584755619035e-21,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia",NA
"306ca21f9cbae906ea55566ff2b4a8b3",6.91807132242667,-3.13802375405141,0.30844839373401,-10.1735778749345,2.60172532335153e-24,1.82864122726993e-23,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Cupriavidus",NA
"a6795cd72b8a4633e7394e7f9268f7dd",14.0185622409369,-3.47777698500922,0.332087543879236,-10.4724704347054,1.15586448359728e-25,8.6164443322706e-25,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
"1c41d4ffa404b6f81c1ec7b828c12551",2.30471989115673,-1.31707776059724,0.25049750038751,-5.25784791688448,1.45750973392136e-07,3.95456685159545e-07,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
"1f7731434706b5ca9f613df57e29e7cd",28.2621069401204,6.22180306625256,0.346416454712115,17.9604720896503,3.97413374660118e-72,2.09493621785119e-70,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
"2332807853f18e52a250645f0e2c2b45",7.06857907071951,-3.92408696640393,0.335951425335888,-11.6805188800154,1.60313909221731e-31,1.3919019412428e-30,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
"591632b33966a0eca9a11025b1307338",5.04375384683336,2.83955531790158,0.31942479038659,8.88958967293978,6.13349880742373e-19,3.14341813880466e-18,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
"262ae05cb422efa3708812c60f453c13",3.30250856152254,-2.37867364807627,0.277484726568764,-8.57226874246288,1.01465966220176e-17,5.02562973627448e-17,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
"b82d4711585abf7bf0ee0686e7a6a70a",7.58001207566352,-3.77512371723006,0.317254521623592,-11.8993535471468,1.19267450540101e-32,1.1284535704948e-31,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
"907807272752e0300244f5e0bdb9c80c",1.83820985711738,-1.00034063850403,0.241014392776194,-4.15054315628754,3.31687218529883e-05,7.7219295670364e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
"e5a0c0b4d5389007272ef8b556586848",19.9144735484978,-4.72786827987831,0.323376507367406,-14.6203208092254,2.08415947635655e-48,3.7514870574418e-47,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","Ellin6067",NA
"266ae2b968122343cdcf95e6eb05caf5",4.67740894543669,2.30178170744274,0.296214195569812,7.77066643620818,7.80742507818193e-15,3.29250269011329e-14,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Hydrogenophilaceae","Hydrogenophilus",NA
"e9e089a007f4eaa45b8cf59615768725",8.31297431953897,-2.28699953332137,0.27975396545384,-8.17503884032962,2.95770580477114e-16,1.33913305762031e-15,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Nitrosomonadaceae","Nitrosospira",NA
"fc0fd579f0b7026b157eb2dbd04895de",4.04962242609309,-1.52699193685282,0.34890121219767,-4.37657389389551,1.20559331855883e-05,2.87937821714051e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia",NA
"578c446e99df776e65c78dc59e8f697a",10.9745685650204,-3.81941620993641,0.330929058098768,-11.5414954246674,8.14959430700018e-31,6.83454613473424e-30,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Duganella",NA
"f47bdab5a09061bb25fe2c6f3833da72",42.0099946767355,-6.25992986169369,0.384103069344127,-16.2975262665378,1.02768064728139e-59,2.52809439231222e-58,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
"22e1fc31128e9ee8e4cc171c7a66693c",357.722554471952,-8.3914385151837,0.341319428949343,-24.585294019196,1.81464327369535e-133,4.46402245329056e-131,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia",NA
"3e8771b913aa3d9904df230b13e24054",45.2510791427946,-5.78482347812503,0.429675107070689,-13.4632502161065,2.57342484673092e-41,3.27446127049555e-40,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia",NA
"15ab916c1a880772b95c4f672181f539",31.2635971391072,-3.46297437987023,0.388393187007741,-8.91615634802886,4.82751820188601e-19,2.49140449859572e-18,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia",NA
"c89cf55dd0f915acd99cfe7fc148f274",12.4435965912824,-4.42867576685343,0.353088844218547,-12.5426669218478,4.36069088041513e-36,4.66404328948749e-35,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia",NA
"d49a9874e1503db6e219c941d9660a84",42.515243530653,-4.17235761365734,0.40431266055671,-10.3196313662607,5.744327761517e-25,4.15619008627406e-24,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Ralstonia",NA
"fde78849cae05ca5912a8028b7dc7606",39.7037476937916,-6.28467582714176,0.370010090271747,-16.9851471415985,1.0578799918239e-64,3.25298097485849e-63,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae",NA,NA
"57846cd98df3988ba283a9108e134a94",4.4818687388163,-1.22735982170941,0.308752327789087,-3.9752245124702,7.03128933434724e-05,0.000158687814334809,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","Methylophilus",NA
"175ba2f0dfd211130a56284a517bf9d9",117.910809633214,8.14055912613748,0.373243361573041,21.8103252843639,1.85155187620037e-105,2.27740880772646e-103,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA
"501a6ee48b44a7d5f6faa820481a2699",38.5432658593507,3.71768985942041,0.370353755966558,10.0382129235274,1.03532798502123e-23,6.88353200851951e-23,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Pantoea",NA
"3c81749abbc26689fc2f9c428e08b87f",61.2926468049713,3.30541343706752,0.396595385853221,8.33447275226457,7.78442975537465e-17,3.63601845535854e-16,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA
"94cda2930d93f669b9f87cf23de82a93",2.52592169897928,-1.66306126191907,0.249109800710392,-6.67601699000392,2.45523518110364e-11,8.35006250532021e-11,"Bacteria","Acidobacteria","Blastocatellia (Subgroup 4)","DS-100","uncultured bacterium","uncultured bacterium","uncultured bacterium"
"d3b9487855d2ffde10be6ae554ca9cd7",2.10749226833634,-1.06315857176918,0.229508653986367,-4.63232454769368,3.61582731969405e-06,8.95463275816849e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","uncultured",NA
"015d9faa8efd37e030d1a6707932cd6d",2.17549765496848,-1.07407183672795,0.233607624387924,-4.59776019529383,4.2705712486641e-06,1.05056052717137e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","uncultured",NA
"5f6c5a807ae337ec7df3d94fcd85f8bf",3.05013968976498,-2.03373250333251,0.266856730467782,-7.62106505527335,2.5159109762401e-14,1.02018807717868e-13,"Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales","uncultured",NA,NA
"9895deb88d4b1588e253b5df655063a7",12.4132203864024,-3.62435876757079,0.30522935342085,-11.8742143471815,1.6114082182816e-32,1.48652408136478e-31,"Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales","uncultured",NA,NA
"fa39049d09c2306de1b40a5a209fd06c",62.5194220924527,-6.12110989410605,0.374165990264391,-16.3593433218791,3.73129673523513e-60,9.49550686415008e-59,"Bacteria","Proteobacteria","Alphaproteobacteria","Elsterales","uncultured",NA,NA
"086be43e9cbdfa5a75bb6cb68332b0ca",14.2011822841349,1.45697517121282,0.357127021639992,4.079711371383,4.5091652743017e-05,0.000103668659577403,"Bacteria","Proteobacteria","Alphaproteobacteria","Azospirillales","Azospirillaceae","Azospirillum",NA
"31dcf55a9fac5c4abc24891a3be3d1a9",11.0462641771757,-4.41095514295644,0.303058776115005,-14.5547843870476,5.44573655304117e-48,9.34640366545206e-47,"Bacteria","Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia",NA
"9758d97d9cafe90dd00424345dd375d1",99.6385511562966,-7.43692821038562,0.370596878470969,-20.067433490183,1.42158466350212e-89,1.49875640237794e-87,"Bacteria","Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia",NA
"2892e394a55af3caf33655a1ca325bb2",14.5269178218218,-2.4507239893436,0.330301582358246,-7.41965561244432,1.17425262023886e-13,4.58517689807554e-13,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae",NA,NA
"94e5e5ab684aee8cf6aa780fc09b2489",1.61691728610416,0.887975800878841,0.248567211385481,3.57237704816086,0.000353755584502165,0.000758929131868016,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae",NA,NA
"0a56e0b6da804b44dcdb045b2afdf40c",2.67936690291143,-1.52306979323625,0.23349542118864,-6.52291075123811,6.89558980264889e-11,2.27185056890843e-10,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella",NA
"96dd88337d086ac0400d0404650680f6",2.35364693138058,-1.22103353726638,0.241489084192494,-5.05626803525861,4.27540333016345e-07,1.13498117182037e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","uncultured proteobacterium"
"953b4497b27c1f16fa81eadc7576d679",2.0963378894255,-1.31170477953343,0.227912084325192,-5.75531035757565,8.64827598270244e-09,2.49313581063844e-08,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella",NA
"023dd298e133dd35276a5ae0f985abd2",3.05590425890547,-1.10962866196847,0.294068245162571,-3.77337125045592,0.000161056351013503,0.000351655582982145,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella",NA
"02bdfddfda6501e1b042fa75b6d41f3b",5.07729982453926,-2.15679904268268,0.256761575509562,-8.40000704311912,4.46451861162289e-17,2.11206072780621e-16,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella",NA
"35f4c0fa3cb52309e337a64c181ff56e",2.78645891956693,1.59932666646125,0.280965482503666,5.69225319854152,1.25373746355503e-08,3.57242566835372e-08,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"dd55dbe6f09434166f2bdbd9e11813a7",4.65549830835204,2.89626662479533,0.315506710410695,9.17973066571314,4.3217099656515e-20,2.32804522237285e-19,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"9fad27474da0aace8ddede12ebdba2ea",91.7248031843667,7.61670295547321,0.337486733230766,22.5688959164658,8.76061683199567e-113,1.29306704440256e-110,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"5127e04dde682b013e8923c854134898",35.6391299213326,6.55574084431522,0.368205406032084,17.8045752096969,6.51244880795371e-71,3.20412481351323e-69,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"aa66fa343a6c20a322c0fb321e91e8d4",47.6708528865426,-3.8361719959244,0.317228588964069,-12.0927688404494,1.15333158295527e-33,1.10540091976752e-32,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"468d1b85063532bdf6c75fbb623df4e9",4.61757170165153,-1.28560998356193,0.291083172569897,-4.41664137508058,1.00246344119527e-05,2.41770594641213e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"9dd5541ac435fe95d45dfd10c6efc6ce",4.20164340070073,-1.38028027748797,0.274519679344321,-5.02798298753923,4.95665837948157e-07,1.3064335300205e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Porphyrobacter",NA
"ed84a29ba7a689a813e99223d4639c2c",17.5305149384538,-4.20999757740927,0.33001582685326,-12.7569565906947,2.85124717010974e-37,3.23726217160152e-36,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium",NA
"ad4bfaa4d919f732d19afb8a86fda936",2.17513098976779,-1.40584091146138,0.264418189370262,-5.31673299332973,1.05646918630747e-07,2.89841732154244e-07,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium",NA
"fb1423592afa0839010c8b07afd87ba1",2.52514665701002,-1.51339390437927,0.23421115090903,-6.46166460693877,1.03557423983223e-10,3.32284256085298e-10,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","KF-JG30-B3",NA,NA
"1795aafbda4d8f6323244aaf94671a34",5.28101448977299,-2.67218766624541,0.288752560219168,-9.25424752673073,2.15744639374456e-20,1.17940402858036e-19,"Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured","Rhizobiales bacterium WWH35"
"4c907f1b18721854dbd6bf6b8a20bd26",1.74348282412025,-0.966719005793852,0.238305746045091,-4.05663321945638,4.97851708377458e-05,0.00011410390086415,"Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured",NA
"aaf954299afd5c6d57649534dc1bda74",1.83862643413215,-0.991720858951753,0.241485741163541,-4.10674706578279,4.01270218058614e-05,9.28330473126198e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured",NA
"ec87436d598fa6a078fc1cc3be75a256",2.49809710795089,-1.55040364456166,0.232229185654612,-6.67617913825669,2.45252163090099e-11,8.35006250532021e-11,"Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured",NA
"646ce1f0f312c610b2e94504f3f6a35a",3.13808525585571,-1.85500871317033,0.263104776341846,-7.05045624394201,1.78332087239048e-12,6.38879030982609e-12,"Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured",NA
"05ee5c007ed8b04b269d4eabffe57b64",1.9185484361996,-0.982581837984845,0.222090076254176,-4.42424918104088,9.67782669069171e-06,2.34171675335426e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",NA
"7ff6d1765bd4b638501707ae80b9ffa2",9.65095940906654,-3.48561339005592,0.29821099968193,-11.6884132167279,1.46090551189966e-31,1.28350984259756e-30,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",NA
"90da2bfd5a8543ae865c96f74b9665bb",2.8412246729573,-1.75010296510788,0.26878393692252,-6.51118882008326,7.4558350788428e-11,2.42396752783523e-10,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02",NA
"d7098f48ef37829bae2af478c111b5ae",2.40709713813767,-1.23860491799013,0.232923028601722,-5.31765762031215,1.05111618487327e-07,2.89449158371819e-07,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Bauldia","uncultured proteobacterium"
"ed3bf9ebadc7c48350ed65bb92f9b625",4.92815788046126,-2.37698200332902,0.283826943646989,-8.37475812826777,5.53374047635646e-17,2.6012104914338e-16,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae",NA,NA
"577cad5e13177a4bd621578ae16a230a",4.37915225471801,-1.82172478519748,0.275579495539441,-6.61052369528254,3.82962810201319e-11,1.29053220971951e-10,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae",NA,NA
"69d0ef0e534754f721273ca9db68cb1f",10.3470243493852,-3.1111758799812,0.236760875202566,-13.1405827813374,1.92736601028668e-39,2.25777161205011e-38,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"9231347f303ff783cac6ff5da2d9d716",2.72466992474812,-2.17253877652214,0.257104824695124,-8.45001169891832,2.91273634242989e-17,1.40496694164265e-16,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter",NA
"022b79f3289e8ab3bc7f76d424780ef7",3.97894230038235,-2.57471558254711,0.267870965022071,-9.61177551413596,7.13085901182655e-22,4.27851540709593e-21,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae",NA,NA
"0ae47600f2b4c31487b5299f6572f8db",5.47040827902017,3.53671500267599,0.32526287603981,10.873405061582,1.54331270840351e-27,1.22469331053956e-26,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter",NA
"747eb885e5a1161cce494a8e633b8c7d",2.4890920615863,-1.68300050773775,0.257518182086858,-6.53546283256262,6.34131291477057e-11,2.09860490183887e-10,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae",NA,NA
"9cb16ad3d0c282b326d687159f487730",16.5312424146814,-5.19370342456258,0.287028843782682,-18.0947090756318,3.50791334444221e-73,1.99141542169104e-71,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Asticcacaulis","Asticcacaulis solisilvae"
"323563c29bb6767d34cada96af4d5e5c",16.2914142029196,-5.20549003922531,0.322572365408728,-16.1374333248587,1.39211120149973e-58,3.3141227958284e-57,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Asticcacaulis",NA
"2d33c43c84ace76d40b6ff06bda7e1d1",23.4410332689472,5.92717801450977,0.35984834837787,16.4713219922459,5.89675319128107e-61,1.55421566255908e-59,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",NA
"02357ee2bea058b964eda94bcb75762f",23.8868605426285,5.10233802529312,0.342621593839118,14.8920503466252,3.71208836456643e-50,7.02441336679493e-49,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium",NA
"0e117d6e31003cdbf2c152684f633451",24.6410423185231,4.35798088549405,0.354944081205175,12.2779364870573,1.18994694508192e-34,1.17090779396061e-33,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium",NA
"c11b769c8c217d2d6cef09ad73f78f55",4.25622832972766,-1.67533647795658,0.273825141876086,-6.11827119481498,9.45959815045033e-10,2.87291499384047e-09,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga",NA
"560dfda31003c1078ac7bd9f3d218c76",18.2400155878111,5.23469153748545,0.352444409544645,14.8525310537586,6.69908382541121e-50,1.23598096578837e-48,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylobacterium",NA
"ff36c4a97a9ef79126bd65c7392b02e9",1.98028373756551,-1.14345013731253,0.239792239712695,-4.7685035123845,1.85599437817781e-06,4.7231856934318e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Labraceae","Labrys",NA
"65957cdaa5e18284d8d21286eeceb3d6",3.71853579532823,-1.38903163792934,0.264828749382042,-5.24501830398152,1.56266812678227e-07,4.22435559547736e-07,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","uncultured",NA
"f701ea4211d0ac1b193a4eae9cc58d28",1.97540478569942,-0.928382864268003,0.219054923460144,-4.23812827214048,2.25390988847819e-05,5.29740604362071e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Bauldia",NA
"37552ca16917762d50eb4875c1f26a95",2.41291437900639,-1.24904642691628,0.258304714593441,-4.8355541201879,1.32775242472928e-06,3.41422052073244e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Bauldia",NA
"8e4ec6a6017739fb481f7cf53d562ac1",13.6859894462011,-1.67641427441913,0.336854640864122,-4.97666967009473,6.46875753548632e-07,1.68096586661581e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys",NA
"eb18723bcaec91b40bff6399c5f6b879",2.02645456427085,-1.16163426438017,0.261272260868343,-4.44606809968824,8.74562345109001e-06,2.12311516674488e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys",NA
"59eb8b8a766e55f7e59e8d9162289b82",13.1985687639952,-3.50844657331977,0.284554341213727,-12.3296188642035,6.27427881736858e-35,6.25732130705137e-34,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"f93d3c93287d583aa23c2ddeaf1115fc",3.49609992301428,-1.64938319533356,0.266337187594464,-6.19283852259108,5.90902586311323e-10,1.80948592820646e-09,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA
"55ab9550c5b155790de8ad1d3b5f4491",11.4912800463483,-3.61765520949519,0.280247701626359,-12.9087774440286,4.01626963397213e-38,4.63126092167411e-37,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA
"93421c9e1b8c215f05e5d4ceb0a5a628",4.88066206737872,-2.86993235033162,0.292160438871815,-9.82313814085828,8.95127560124441e-23,5.74438382062467e-22,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA
"169a779fd79505505a49eb41a9b64e73",4.16858969857898,-2.46665430143875,0.291717754732243,-8.45561938354696,2.7760976501931e-17,1.34786846437007e-16,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys",NA
"d403b1468b92e5b2995bceaddbc48a64",99.2436033918723,-6.80093984231354,0.368053999549923,-18.4781033506771,3.09884647808532e-76,2.54105411202997e-74,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys",NA
"be6f3745790663defdb961c3afd60c63",2.53836003229719,-1.12186246393233,0.269443803242741,-4.16362317645007,3.1323691649904e-05,7.33869347226321e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA
"f966c80f5f419156fef1277a775b72da",8.07801053059709,-2.51333193611008,0.314599349102877,-7.98899280394951,1.36045635132178e-15,5.90598110162042e-15,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","uncultured",NA
"28eeebd215a5851ac890e11b67b411c5",10.6489791195053,-2.87777913849002,0.29575344835617,-9.73033164781351,2.23861891035165e-22,1.40008538630468e-21,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
