"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"4592c3e65dd178503bf294ca0e70eeee","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","bacterium Ellin5301"
"c2a0f198661378586c3880841c48e55b","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
"a5030a40cae0dbc2c17614f1696c84b0","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","bacterium Ellin5290"
"ab69534feac4d517d09a8c208be9ce43","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
"334e35f9f09473fc438fd7eb9c1c4cb2","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
"e01a6195997555563d05e8dc17ab8e39","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"148f74427f1417de47fc50349653a318","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"876e0e345f4e1a0829ae396fbfc1c8a2","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"7ab70ce8cdff46806766da9aa1cd4c45","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"825c9088ffa4d6a092e138693ff8a0b2","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured proteobacterium"
"68d4fd7eb9c7c1508f81f4c14fc977f6","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured proteobacterium"
"02b249116ebb89b077bf5a8930d61990","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"89af92f374c364e7e956457924e9423f","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"8d0405ff826039b48ac972ed3939ddd2","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"2c437bedd8ff2d45057eec5d83a4d247","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"cf24176a060180e6b2f6cd133d1088c0","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","uncultured proteobacterium"
"82b9ba8b6d6521475a323919423b5d66","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"f6c8f03bf68a921cb5fd465a3b30f777","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured",NA
"1a928bcb84df08b4bffeb56fa3a90a56","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","uncultured",NA,NA
"690bb91b786bbbef6fc4bf7ebf605e4f","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","uncultured","metagenome","metagenome"
"a1f86ebb50c6dd994e5ce733433d28f3","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12",NA,NA
"f9edeeb0b892bee217901af2ee21b422","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12","metagenome","metagenome"
"bc17d8f450c03cdc9efdb1912e301606","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12",NA,NA
"a9579ea2fe64bf0b8d02eb9b2901f65d","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12",NA,NA
"2dd9740f694cd2d03ad9fc6a42002ff5","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12","metagenome","metagenome"
"5fc8552b384545491a144e4b04772b70","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12",NA,NA
"d40cb1f2b9616b3158a2728d12378891","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","SM2D12",NA,NA
"bbe253167e7f26c742498d42a258b818","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","uncultured",NA
"047fedb23fc11e64898ea9e47335074e","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","uncultured",NA
"b95f27adb9c5e0b6a3acb79d8d0a8572","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","uncultured","metagenome"
"f5ee0906882bc667c0a3e756d8e50718","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","uncultured",NA
"cb712e9952440daeae867a7755a60857","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","bacteriap25",NA,NA
"81bf426194aeb0279880e50a01d95f8e","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","bacteriap25",NA,NA
"6efc2bed305e9546e2b11c93e918e625","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","bacteriap25",NA,NA
"37c45429d751224d6724beb751a523b0","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","bacteriap25",NA,NA
"0891636546be23c79619fdcab8a99bc8","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","bacteriap25",NA,NA
"3694ad3a8bbba6ee6edbe882d2ef538a","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","uncultured","uncultured Dongia sp."
"1e95986bcf5ae71bc4b66f37feab7ba8","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","uncultured","uncultured Dongia sp."
"793474c041a7863a33ca369b418de5ae","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","uncultured",NA
"31d31269738906c30293596a843089e6","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","uncultured",NA
"cad77ac874b451f4da865d816a3a0ea7","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","uncultured",NA
"d65e00c2b7b497b6caef5e005f6484f1","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","uncultured",NA
"a21305346fc660fcdd178ba62e0922f0","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","uncultured",NA
"9e9e1a83e38f2edc2cad4378f833be10","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","uncultured","delta proteobacterium WX81"
"0441ae0372b6bcf3a5b942f356818230","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfarculales","Desulfarculaceae","uncultured",NA
"22bb797b23da4d6b199f4f4f41d88a46","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","Bdellovibrio sp. ETB"
"4d402af527efa75d90ef311a806275fe","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","uncultured bacterium"
"4c51f9395feb61f1a1e2471b4b501677","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio",NA
"3d984d936e6cf16ef7517728d3e34094","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio",NA
"b7a0af77bedabab2aa0027312de95bf1","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","uncultured bacterium"
"94d4ad4a63716b22aad45fdc53ecf024","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","uncultured bacterium"
"0a547329898036f70df22cd51863f0a6","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","uncultured bacterium"
"126e49f346e53ec8e817dc78bdf25837","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","uncultured bacterium"
"07e7e658e8f16f6dee6d8718c0e59ebc","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio",NA
"f9f478ac6811ddab91156c42439203ec","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio",NA
"57c34cde2f3a84b3c033cadbe5dceece","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium","bacterium Ellin6502"
"3aeac7c89f8ac6642e58c1b7ee0db23f","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium","uncultured Myxococcales bacterium"
"f35d6f76c80c9e3c07c7ee00346e1402","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium","uncultured proteobacterium"
"a4672f5a9e9623114ab1c142a24e33de","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium","uncultured Myxococcales bacterium"
"7c3dff54579c4b085c996ad2a0105084","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium","uncultured Myxococcales bacterium"
"9259e3b61a3095ee3627173ad7824c64","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"1518498d168fa462ef07e55088410176","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"aef2b01614153dcfb1afe09be5f65fda","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"14561e5427eae3faf3bbb1069e2474d0","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"313e5635e6a449cc7cb6f59e398d7ae2","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"9b52a02d026616d08be96fc2a7112e2d","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"4560f8f4ee8cc9dd1a52c7bc905cc47a","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"d4c288db1c4111701d6476f960dfd42d","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"9be0480e9f9389703c0f5e45a8678d4e","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"d2a9b704171bf5af5b1b1fd79fd36d6e","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"22f72ab9b652093fe1e29c05c9a37b17","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Phaeodactylibacter","uncultured Haliscomenobacter sp."
"b56465611acb72b1a9fee75e702be155","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"a5e37ff14fef0c6f071172ec16ee8758","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"38064ee106574011339c21193f839446","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"0d58b3b31267d8c0e5a223b501977814","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"b0e2119d908705460fad81b3091c705e","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"077d9fc18581840be78bb1e490286f4c","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"46eb1a48008f459eb36c655443154c9b","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"7b0b651680afc971f425717d1661fba2","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"b7e51976394172773f0d2ebaef953b2a","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae",NA,NA
"8cf0e1e3b0b9ffcb949b05b9712dcd69","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"1d1894919d297d8fdb8072313b62661a","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"335d9daf4b1b3f069995063e57d467d1","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"2f03094140d01c1ff0babca0d703886d","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"3c55365564b517ff79de1145b0a60f55","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"25ca6fea942af220986baad466c1cd5d","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"c2d8bb1d3edb899bfcd9ba5595f46d9f","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Sorangium",NA
"f7f5b5789a8177e33b2ecbe2c01a37c9","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae",NA,NA
"fdeb8e753f089eba4fedde75567fe89c","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Aetherobacter",NA
"dde8d2c4cd3b3b6b1b43161a4a8b0363","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae",NA,NA
"d80da19390155ba767ec7417c00e9fa6","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","uncultured",NA
"46607d95a47f59286d104295492671cf","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae",NA,NA
"e6f772b9e72bc50b04ba75c7110bd416","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Polyangium","metagenome"
"80ca1c026ded4e407b03fd0f8773169a","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae",NA,NA
"891f86787bf51313826cbfa457cecc66","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae",NA,NA
"2e0caca862b1a8a60d0076fb5c8f49a6","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae",NA,NA
"018eb7201d0f59844d9a868e3a2d5c61","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","mle1-27","uncultured Sorangiineae bacterium","uncultured Sorangiineae bacterium"
"a0fab10c1cf10c41bbb27a87b2dd0bc7","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Pajaroellobacter",NA
"0f866a09100366a0e6cf0f0c98ea351a","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Pajaroellobacter",NA
"3eb958d228de1db01658095527a704ae","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Pajaroellobacter","uncultured delta proteobacterium"
"ddfeccb875d5ec68bef88de5514745c6","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Pajaroellobacter",NA
"e0c202e5acf5c0c74630c101168b5cb2","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Pajaroellobacter",NA
"1621b8e32c6886a13f9ac7e9530c8323","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Pajaroellobacter",NA
"9dbd39c61b8216509d56005839ff3571","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Pajaroellobacter",NA
"59873456f5ecb913b7320ff0a4ce5269","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Pajaroellobacter",NA
"fb786b78eab66090acaf5c4b4680aa21","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Pajaroellobacter",NA
"555143d713bd9421d65f090aa160dd86","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Pajaroellobacter",NA
"bcbd479e2aa90812ff973e0605d61b3d","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Pajaroellobacter",NA
"e0f2550c40023ec8257396eab8945e5e","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Pajaroellobacter","uncultured delta proteobacterium"
"16a5bfafd171d9c5db69a78151ed8bbc","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Pajaroellobacter",NA
"9fd3b5264da2ea7950cedef34992b744","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Pajaroellobacter",NA
"4f34a4e5e24a2669747a13c8653bfaf7","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Pajaroellobacter",NA
"90764f56a06bd6fdffd30f3b4c4c655c","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Pajaroellobacter",NA
"80143d305d7b00508657e41c448de5bd","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Pajaroellobacter",NA
"bf9a78e867dc63b7e13acf911dbc27ca","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Pajaroellobacter",NA
"5609c9478a0f42a3ed62408b45ec0749","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Phaselicystidaceae","Phaselicystis",NA
"68ce7c8b2479f08b291d253cc7a3fa7f","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41",NA,NA
"4b800e43dbbacadc38883be0bcb996e0","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41",NA,NA
"4b9c4bbccc81289bf3a912b4a09f7bd6","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","uncultured delta proteobacterium","uncultured delta proteobacterium"
"c638841c9dc44fb4e7138f9be81b5d7b","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","uncultured proteobacterium","uncultured proteobacterium"
"abcdfecd0cebbbba944ef027c9d44784","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","uncultured Sorangiineae bacterium","uncultured Sorangiineae bacterium"
"f10cbcc3eb8405771d393754ef0c9fa0","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41",NA,NA
"cf97614d37e2680a2441e7dd8d0827ad","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41",NA,NA
"c7fa21c83610d339bf6a9ae5117223ac","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41",NA,NA
"5e3d519ed3d2247af7ca559050ab1f90","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41",NA,NA
"f86898789c81939828b28d7114fd0a38","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41",NA,NA
"a735d34a120d263fbb0dd2c59b9a0a36","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41",NA,NA
"d39193b8a6bcae59df7faa389394e728","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Phaselicystidaceae","Phaselicystis",NA
"a660fcb1f7133ccfac5af503e9131b9c","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Phaselicystidaceae","Phaselicystis",NA
"def04593bbe0d5914233899cee5fe585","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","Sandaracinus",NA
"f241d103cafd677cb136a7cd0024f2d6","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","Sandaracinus",NA
"04f0d7e3ff5a24dd47b0246625260d0e","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","uncultured","uncultured Polyangiaceae bacterium"
"b7843cfdff1546414590e54fcdde5eb5","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","uncultured",NA
"8ae5a6ac50b47aa1bc80e580d1993e22","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","uncultured",NA
"7251228f29d17495afc259dba5d1c52a","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","uncultured",NA
"f5150d025d09b4b1a8cc4a0f9d5455ad","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","uncultured",NA
"68bb30d5bffb479079c4343733728452","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","uncultured",NA
"e38c0f5a06c6f1fafa4af2e1be5d2608","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","uncultured",NA
"8cb0b416e93cbf7131ea432cbddcf303","Bacteria","Acidobacteria","Holophagae","Holophagales","Holophagaceae",NA,NA
"37a436759db50922f7a0b47dadcfa034","Bacteria","Acidobacteria","Holophagae","Holophagales","Holophagaceae",NA,NA
"42ce288cbaabf1e9e3c09abfbfa0cba1","Bacteria","Acidobacteria","Holophagae","Holophagales","Holophagaceae","Geothrix","uncultured bacterium"
"f3c209a377d02cadb44e3d8e84579fb9","Bacteria","Acidobacteria","Holophagae","Holophagales","Holophagaceae","Geothrix",NA
"7770172d3814d5cc687d7b0611d63e03","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Blfdi19",NA,NA
"a3de45467f04ff292a1ad2941b4b4bef","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","uncultured Archangiaceae bacterium","uncultured Archangiaceae bacterium"
"f778174c810ca28ef8fed646917a756f","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae","Anaeromyxobacter",NA
"03719d59082439e216780077115f1232","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae","Anaeromyxobacter","uncultured proteobacterium"
"5eedab8f494940e0939eaef274a1a268","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae","Anaeromyxobacter",NA
"3196dd063452a6013d39cf0d124574c5","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae","Anaeromyxobacter",NA
"bf5670cc4e5e6f348c9d61eb6ae2b1d1","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae","Anaeromyxobacter",NA
"c5643655a7b053ea3e75f9c242e30296","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae","Anaeromyxobacter",NA
"78bb316e8cc212acb5dbd1605782f52b","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae","Anaeromyxobacter",NA
"3a1ca59b4829d1cb764ea3d5729c9ed2","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae","Anaeromyxobacter",NA
"4a3b25cfab2eb236a5dd2d20e8db2793","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae","Anaeromyxobacter","uncultured bacterium SJA-5"
"ad7c0877b0b4b285378692b86a931f92","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","KD3-10",NA,NA
"1fe1959687001ad1b5d5146526687024","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","uncultured","metagenome","metagenome"
"c417fe8267b35fff6e31fb078b6ac482","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","metagenome","metagenome"
"d48c2154df23f601f4db155290cbe0d5","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42","metagenome","metagenome"
"f840f49af37beea7bea60e3c669a3ac3","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae",NA,NA
"b6f8a4fe6d6868224c07db48cb33bfcd","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Vulgatibacteraceae","Vulgatibacter",NA
"a72cb440f52285de4c1a2742a78a5755","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Vulgatibacteraceae","Vulgatibacter","uncultured bacterium"
"0d994c4dfb601f3b1136798478b006f4","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Vulgatibacteraceae","Vulgatibacter","bacterium enrichment culture clone heteroC6_4W"
"f6b95d656a8370e3ecc5928feb1c48f4","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae","Anaeromyxobacter",NA
"bebbf724e8eb48d0b0ab8140927d2a74","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae","Anaeromyxobacter",NA
"49bc0302c3d556e810e803afd6494eaa","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae","Anaeromyxobacter",NA
"353b6ba9c5b9cbcda1c812d8320ed798","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae","Anaeromyxobacter",NA
"928cdf0fac2674fde9ab68c91351b878","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae","Anaeromyxobacter",NA
"e4bb4588a0a7ae959c725321c1bc37fc","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae","Anaeromyxobacter",NA
"7581635762046a5a4f4eb0bf008e7066","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae","Anaeromyxobacter",NA
"a1b0182da9d99edcf3478b7c3c5b4359","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Archangiaceae","Anaeromyxobacter","Anaeromyxobacter sp. Fw109-5"
"6d81d4c9dde15453b746ab692d3ba127","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","P3OB-42",NA,NA
"05af553d60b3c794276030c07c6f2d76","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",NA
"3cbba73ed97988d2a9bc78f1d8eca6f5","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",NA
"d11ece4f36a11b15380cb58a6dcca6c3","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",NA
"971056264840cef9ae9a388346d5d7a5","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",NA
"986e078a283d34301e126f5a229a198c","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",NA
"87ed7a6a067a03e5190fe106adb91617","Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","Oligoflexaceae","uncultured","uncultured bacterium"
"67fe934cec14ac7b719f24cf74cbe617","Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","Oligoflexaceae","Oligoflexus",NA
"9a071c02961ef815eb36d089160ca830","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"83b0370a63b670da4b0bb1914938161c","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family",NA,NA
"134d00d5c17e80bfaa23f6e0cfd58e73","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"3a477e967a446335a10e425d19759619","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Alcanivoracaceae","Alcanivorax",NA
