"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"3a40a43c6768224c54380952d2364a2d","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"3a815b237d2164787837721f888b6260","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"3171a4ec1b70c1dda2d77a79470bb809","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"d189842e38ec829adfa30b911fc26c21","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"d90e9f26d036d14ff48c6d5cb4742f66","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"b6abc80ae501fb5d9d3fc2f40f5005f6","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA,NA
"6343b29a63c59d64c352754076d3fcd7","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"f477e0178e2e6f5957dd089147aa1e51","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA,NA
"98ff0bbae444652337e7b15eada22c99","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"5a553541f60a37de94292cee36d05ecd","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"c977cb9e2897c60f85749e4390a70cb1","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"6d214e61d003bd31f9ac03d5e1eac9a8","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"51b5440bf992188f5871820ae50736e2","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"abaf6c9243cec84c18bd59b821026c75","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"d926113015b355e8f8a0271f918e3f06","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"39213e4ae302e3c07c78c66d26ecb4f0","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA,NA
"3618ef38e01cf3d7c5bdf9b7c8588ace","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"8218a13bdabb7b53b00ebfedbbc04444","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Zavarzinella","uncultured Zavarzinella sp."
"ee35558f4d051d65c373e2a67c693bd6","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Zavarzinella","uncultured Zavarzinella sp."
"14843f9ea722963362eb9e1ce995a9a6","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Zavarzinella",NA
"a6bb00c14d65c3d06f7ee5d6a932a77c","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Zavarzinella",NA
"7c2f73365136e99e799c23feb1972cbc","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Zavarzinella",NA
"35fb8f2b75b6fb90d0d81fbffb9730cf","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Zavarzinella","uncultured Zavarzinella sp."
"7f9dc1dcd5c56386ebf15c2e2fea9b9a","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Zavarzinella",NA
"2e5bef8deb7b67d4e7e6f421ab158f6e","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Zavarzinella",NA
"17d1e9902babcd4f6f34436c87f5d6a2","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Zavarzinella","uncultured Zavarzinella sp."
"21d8c85928186bf0a5c99a2e8ccbe4b1","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Zavarzinella","uncultured Zavarzinella sp."
"bf7a53f83ec8fabc8bed4068fd4670f2","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Zavarzinella","uncultured Zavarzinella sp."
"78d21d99d0ac4609cf994c02899598b1","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Zavarzinella","uncultured Zavarzinella sp."
"ca8f31680f8b84ea3ab2e2ba4ed1c70f","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA,NA
"943424bf8da3dea9ae1b04d52f69f001","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Fimbriiglobus",NA
"a3651b4bbcda3f33d6c6139193ae9af0","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Fimbriiglobus",NA
"17635b87e4d725ad4140a5c09ed985f4","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Fimbriiglobus","Gemmata sp. Wa1-6"
"91475b90caf62dda38b9e6bb863530da","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"061f3122418b5cfa83088130a9eb3c47","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae",NA,NA
"f16109ae2cd33f0fdc66c7c467e72b71","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"20d0fff3b9b069c37e1972675b500202","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"fc1fc962f87279303b17b08fb365125d","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"04c6c80cf61ea6909c047baa6d9e5dfa","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"3ff27e9d5e808074b021e82a0f21cbd0","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"21410d9182f8a5ce115078f14ef7b9da","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"86bd3bfd26dbbf0f64aae4c08a6458da","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"abc11d3b8b2c37ee09282119c349cb08","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"d3f33edba7489ceb4de2737966660149","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"01506b318db84e14eba1f9a6ac230907","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"68468bc9527ab592edf759d9ce9e8f8f","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"a8c8123d2492565dba9be907645a381c","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","bacterium enrichment culture clone KIST-JJY169"
"47552b5355a089cc17c22cb5645a0eff","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"581f1df9c0b294c2b0ab315e267fd8c0","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"2f26853c6253fa5cafd8530374e13801","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","uncultured Planctomycetaceae bacterium"
"f4ffd84e8969e347d69ddb9ef165800e","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","Gemmata sp. Ha1-2"
"df889a3471b83156ed26c9bdc81bfae3","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"90f2cc661c8d057befd5a86226998e59","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"0fdc3db3a36dc64d061dc87b4efeab4a","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"ae0b4ab22baf34ec6e676408194d033c","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"8fdaefd17286b1fb9af7417f17045685","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"6f08317ed6587da69ae210659d7b91c3","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"9edad75b6348dd62723a8fb2e3bdcea7","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"d992498d45d2785c568d79cf28211a3a","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"6bf9467bbe37721cf85c488f3dc27eea","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"5254676a0ad795b0fa7b0f9635fb32bf","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"61ece6f3cbe4237adbe8284ce0c67b28","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"7592db9436aa7779759d00c5baecc09e","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"471250d0271fc8767d162488378fdb17","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"ae0205c5d3b20ddb74596124048854cd","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"6af8a43300b2e63884f77bae65d5eacb","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","uncultured Planctomycetales bacterium"
"3a4128184ed3180026891ffd03fa4db7","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"3f6976f236cb819d13e1f2d3679c8d2c","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","uncultured Planctomycetales bacterium"
"ebaae3e16673488707ec5842110c6ab9","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"eba3e5678aa7762ee9bac622f52e7dd9","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"e7d6cddab534c5e26077aea84fd754c0","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","uncultured endolithic bacterium"
"15147af5a3d7ad422dbe2c847f8bd48a","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","uncultured endolithic bacterium"
"44b58985f605b89213b29d3689716575","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","uncultured endolithic bacterium"
"fb01acd8b6ceb43d9b7895d38925a144","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","uncultured endolithic bacterium"
"05992f4924a27553048d591eddcf20e7","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"049bf80d58f6f4686ff28449ba2a8949","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","uncultured planctomycete"
"5a37ae9c3c167817962477872b074a6e","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","uncultured planctomycete"
"64aca7221916b9a25c77667b088730fc","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","uncultured planctomycete"
"75d17c0a3d695f9ca9a65fcd510905c2","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","uncultured planctomycete"
"908ae990911d2b94ac3ee067a20a350e","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","uncultured planctomycete"
"bacbc93a6d383b8f5937aed53b64db76","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","uncultured planctomycete"
"ffd4b7f4136accde59c16c745aeee5a6","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"5d145944fd9222403b0aff4475737c35","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"d7070a24d77e277e33cfd16de3c3baaf","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"0c67b01e6c04509f64c23135baafec84","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Fimbriiglobus",NA
"02a7461f855b395b640136c58fec957a","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"5c80b6bff44baa2a0924ef2d3d2b672a","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"ee8be5fb5f268aa8a1cf681d0eeda665","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"1513c63e843b83b00d4325763ba098c6","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"7725945546118e57917798421f324e71","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"2b1e43d50a83cf2fc6898b7cbe164502","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","uncultured bacterium"
"33fa96bca568cd06b91d026db9bd71e8","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","uncultured bacterium"
"5f076688776dc8bdda3c7dfc5c6ebb3b","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","uncultured bacterium"
"2941d68b1ae79b9669131e89699f35e8","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","uncultured bacterium"
"9d64c567ca41dea07ecb2ef8a2b689c3","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"cd35f8f711b3e70009855d6abd80ee3c","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"ebf130a39284c6b2ba5e395bd6352048","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"390f8e73fb2d08a82f9b8ecde4cc84ed","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"cae8ca4818093f874d53de16e3f77526","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"54b0958ffa435def4f468c9174eab7d7","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Fimbriiglobus",NA
"c43fb8e2d0bc5eb084fa3c5053bd88e0","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Fimbriiglobus","uncultured Gemmata sp."
"9fef9cc2759f9f073d36c86694cdbd1a","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"bbeac4118921f2e7ae76a9463dbd4365","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"7940fde3f96c171d6f6740feda03e3e5","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"4321f73554b2ab9d93f70ee59cc93fcf","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"106a8da07ec9c50d25986886beaa33dd","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata","Gemmata-like str. CJuql4"
"eb39082e87f3d309784ec79f9993e71d","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"a212de267150622d9bc538b4d21ad8e0","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"d8c491c1775113e0e887318a909d6240","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmata",NA
"dd30435ba34f22dc067997b8db5998a1","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"185bcfc5ce737a8381287f8747f6ca90","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"921180b41450b15d1637ec8476f696b7","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"f4aa15b00d0ccab7c63f020bc1303ae9","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"de2720b73081348149a60553bdc41d75","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"98b42818739a3f8f5e87dab0106b211d","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"5452fd26bd311ca656871da6bcf38964","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"e2bf3227a714d043b8e283a60ef297b8","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"8600b5a68812bc58f6d3b91e611aa0ff","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"bf7b864814aa6b275e1b77b6003d1131","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"632105cb71271ebf68cdfe4e56ee0e9f","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"e01c645ebd1f054f64152aa751ecfcc8","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"856d360263f327b075b0f450871a2928","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"54c95ef7cc9673c52d18b910b09d8b2f","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"c5322aa976892557615e7f62aace821a","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"51a0f0baf6cf040d71a19b897df98293","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"f37953db915a0e60b86da52f0729e8ca","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"ba631e36d7e6703f94023c5af810318e","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"984f9c089c70807855e6bd53dca422f5","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"39a5b776f25e5ff1cbe5c91a42b2f305","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured","uncultured Planctomycetaceae bacterium"
"be8c5c77224c9c3aa023f77106ad4f8a","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"e8e5cdc7fec76336fc1ade8074ac94ab","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"f28b109b588104badae57b7beb13cd07","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"3cc8ae3eb3e4362749707f8b1c4ef96f","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"02a83baf72dc6369546f5d471bf4ca16","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"9dd0da6df4c89fcd843bdda45968962a","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"49d22583a9d17b68d8badfbc58291dde","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"44f103a45ea531ea1c6a087a290aba4f","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"e5bc1b5c08f8eae363dd7770f3b43aff","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"16e83bd70a2196fb30ca820a029a7f95","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"9c36d4b8bf2bea4722d03d4363cfcc67","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"eb7cbeaf418f25835d78a677900f6298","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"45e46d81d8e63c5937141f1f4305267d","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"45e1e16a331857cdba471cccf52ed520","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"06f2323c5ad39b140278d963956186bd","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"3cc9463e8e7207acf9a498b39d26baa5","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"5ea18147987faea2a1ae44a3fb22c490","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"90642c97dd94de88483ebae24d9f8434","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"ef36931266ea1e6405de186803a6f144","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"0ded1764ba7ffd71b4e0f8f8bcc75294","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"c0e7026c532f05cd07b49165cbbed77b","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"8f518524e958e28fa5c18f1bb4185d01","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"798e7ca56ef2d0ec23d407ab04890770","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"ce0d29eca49e6675494d1aa375f0d129","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"bd3b204c2238b39ea1db54269af80677","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"bac4d550a0f76e12576950a17d0c5db9","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"9a761d87468be0846f0438575cf0019d","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"7452f9f16f68dafd03770013640e8520","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"88a47165bd805e0ac9cc8428f4128658","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"927b152893552dd98ed3572824163e22","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"35d0c3c559080ddbafab43180185e19b","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"95eec126a903cb6e17e06cf0541d0547","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"88f65110465ae6fccb1846e5b166c380","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"e500e619862c38f580014372edd2292c","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"5e5706884b399f002424e9c755f69be9","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"e734f506e13ed1371cd185d76ab22ef7","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"48850823b027825e41a38848808d9621","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"5192fc43a04b2f5df723515eb21c4298","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"bc85c23d9a9aee455ae862c1fd711b29","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"9e74f261b5e16e19eb2c9189b2b93dce","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"1b4183f68cedbdf345c8390f45713aa2","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"926492b1d84a3971b821389e8117e62f","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"a26249a8a49d7e20ecd9d2f192660dc0","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"88445f1764ede6ee2202c98b22ffec4b","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"cd3dfac88b01664d5ab08473332c0a1b","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"e3562cbad4fbbb8bdf44a0755b858759","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"064a6d61d43ba2a6cf4e1a0692aeaa0c","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"3956b53e031a75937311d5a9381dbf8c","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"11bf6cbbb8b661e694420695dcec8f8b","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"2653b4cb59f649049d823f74b55514ca","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"84d07cf931c52918b81417cf52867279","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"704dffe8c048d80a4895632b85cc79ba","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"6a45cc3a6386237016bf74dd990f6f46","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"b8b2871fcc3003f4fb2f05cec3fcf8b0","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"d6503aa5698b3a4cc2790c4ec7d108d0","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"a527e342a83a29b614492ccb7b556807","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"49ad26269dd660cd53167ed74a371395","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"94f42c1e9f8cf7d8f8d5701280859bed","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"e2380db3a75499e7b04c27babed91806","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured","Planctomycetaceae bacterium SCGC AG-212-F19"
"e5a92248ba318739e089237c63d5db83","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"8095a4fbd4eacf21e6b4dc1ab3614214","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"a444d5b665b2f206a8bce2634504aefe","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"3ea6b68e7a616b22e4e4d9c41c430a5b","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"eb739f1d205d968102f8f425ee2d1cd3","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"c022f0c85bd67287a8c58c6bde31c4d9","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
"17b7f1711ca2bd6150e0e19f310e1899","Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured",NA
