"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"e1a7b8a03cfafc3e2d57f4d7569232a5",27.6748491638551,2.66465316704139,0.249219355340965,10.6919992766846,1.10953068886544e-26,4.5490758243483e-25,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter",NA
"6b8c318ff7e101c14627053d52ef1565",1.755095103332,-1.06614868550174,0.249537752505579,-4.27249454159406,1.9329828675961e-05,7.0972206780394e-05,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Mucilaginibacter",NA
"d4088a736d4e6d63708ee519c9899f64",1.50223633761322,-0.952142797004601,0.235046323576353,-4.05087296204957,5.10269067930975e-05,0.000168869314857874,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophaga","eubacterium sp. 22-7"
"ee0f4339a01c5fdc605ffa403ade1926",4.17244029470235,1.48552314083041,0.239916175695223,6.19184236546659,5.94650073988493e-10,4.77012776742944e-09,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"59c1f11a1100904fdfe4d48020446be7",1.97489071508519,1.50489860833426,0.216054204164085,6.96537525921664,3.2752952163561e-12,3.55465863186883e-11,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"7f44f5eec82e21c0acafd231aff4611b",1.87466435079614,1.60766303205906,0.217017579778091,7.40798525954884,1.28232552415257e-13,1.6899218514725e-12,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas",NA
"2027507d9559326ecd19f43c90dc4f70",2.47694930916424,1.25869760283946,0.224072673025982,5.61736326809254,1.93893498963434e-08,1.15397905028237e-07,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella",NA
"bc834a7bba678cec3d8c88e5db6e23ea",9.73994794894048,1.67634473785051,0.282231911155685,5.9396002776093,2.85717866139932e-09,1.9892432567101e-08,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Niastella",NA
"db626ee32b45318a7e9d034be643e2bb",1.64391632677289,0.834993024199094,0.199628410714081,4.18273642119517,2.88021247425363e-05,0.000102192154134576,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA
"bb0fd7993f0a3afdad679cf38eb8e827",2.46212760584599,1.23243507738085,0.259781051172271,4.74412999646988,2.09404347620722e-06,9.25391667928698e-06,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola",NA
"a5dce76dd95f22c459eaaf772fd623fd",1.65037233213561,-0.858511949387934,0.220767897745573,-3.88875356496504,0.000100760363902055,0.000309838118998819,"Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","CPla-3 termite group","metagenome","metagenome"
"331830da17c1cbc83dfb2857c4ff2326",2.64889298522759,1.00505597580066,0.188932040632425,5.31966929715239,1.03956039003062e-07,5.64114388119555e-07,"Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"18eea9b8b820ac6601ec488d9355aa9e",2.46971882712235,0.787703850427601,0.199228425498885,3.9537724019809,7.6928590125344e-05,0.000244712497898724,"Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"da7753c87b6575c841d7d31c32c6e759",3.39033287777103,-1.60927968128856,0.262500371276418,-6.13058059104213,8.75589494059929e-10,6.78301459527831e-09,"Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"9a4e8e820abcb872958f03963bb5cbb6",7.17752373137201,-1.39822735597009,0.232732205795727,-6.00788082246484,1.87963921240275e-09,1.37343934530023e-08,"Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"70fa49cab90db990c5d6e7c535f99ed3",2.57758334483982,-1.45564851898848,0.251456735938867,-5.78886269860103,7.08645921996208e-09,4.62814770294869e-08,"Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA
"e4aaaf91b157c19d1bae0073ff3023a7",7.7347550520202,0.997006933721182,0.259826382482667,3.83720438315263,0.000124442898368235,0.000373328695104706,"Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured",NA
"b99d9c4f04a3f9ae7e3f93ea8dc5fd07",2.32133271737105,-1.14518173801199,0.201293961500906,-5.68910129977663,1.27709696134125e-08,7.85414631224869e-08,"Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","uncultured","uncultured soil bacterium"
"0438e2b82b025da1d117bfec1924fe75",3.45270726584485,-0.922147257958314,0.238379641722358,-3.86839770080846,0.000109552880154538,0.000335477284456635,"Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae",NA,NA
"8cb9d575d23677346e29ceda3815ca01",1.85525337023295,-1.29461372630721,0.238649821471658,-5.42474206904429,5.80382868698755e-08,3.26963784045558e-07,"Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Singulisphaera",NA
"5a1b230321bf75eaacc64c7ded813229",2.15981193824847,-1.03634256488238,0.221266131181201,-4.68369270683225,2.81752311837864e-06,1.20192604703089e-05,"Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Singulisphaera",NA
"b361cdf6813f76b3b42015ba5d2bbd5a",5.47463637052375,-0.828016583008605,0.221992267433957,-3.72993434672196,0.000191529670682552,0.000554309399857737,"Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Singulisphaera",NA
"c20bdf0ee48ddc2ce56a81efa914516c",5.82750094390379,-1.24016994295024,0.235285433532821,-5.27091679382371,1.35744000794498e-07,7.10489876498864e-07,"Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Singulisphaera",NA
"7274bca7ef6c043b611626390333a001",1.43196926748621,-0.821723515622885,0.221680216788296,-3.70679678831074,0.00020989722877238,0.000598085539899678,"Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Singulisphaera",NA
"cbd50ba2fa25a29bd981dab1ae85d658",3.37500047281082,-0.751464385968105,0.209868950053885,-3.58063632459763,0.000342758453868408,0.00092795562524971,"Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Singulisphaera",NA
"ce07816ee6fb04ba171e7097a1051b6a",2.8725795748972,-2.21862999956773,0.246836958520433,-8.98824071106059,2.51219342355819e-19,5.01080742320526e-18,"Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae",NA,NA
"bebbd48310f1fe74cfd2b05918b632a1",2.41967334473525,-1.45500695780295,0.212270726708728,-6.85448709938922,7.15688292574204e-12,7.439126196053e-11,"Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","Aquisphaera",NA
"42fe38fc3734a1a3e4a6704f3092e337",1.55496608357372,-1.03045136266255,0.23679073008832,-4.351738610199,1.35062225762815e-05,5.16455557580089e-05,"Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae",NA,NA
